0.000000;0.000000;0.000000;451.141647;0.000000;0.000000;530.214363;0.000013;0.001568;0.002414;0.000000;0.000000;0.000000;0.000000;0.129228;0.000000;0.007695;0.000000;0.000011;0.896498;0.000226;0.749829;0.698630;0.000000;0.000219;499.369426;450.882728;0.152296;1.862964;0.000000;0.000045;1.760439;0.091873;0.006963;0.000214;22.376604;0.000000;0.193838;647.979235;0.015171;0.005691;0.000000;2.945418;474.929197;0.078177;0.149824;0.103831;0.000000;0.000001;0.000000;0.059722;0.000000;0.976362;0.001027;0.009616;0.000040;0.017348;0.025143;0.000000;0.010579;0.000000;1.681470;1.150393;0.522762;0.000059;0.011304;4.259767;0.000394;17.193997;0.000000;0.930986;294.913526;4.934562;288.344323;0.000006;0.001114;0.000000;246.318069;0.076911;0.000521;428.329391;0.003172;0.000075;0.000008;0.000000;299.729589;4.826990;0.010923;0.014377;0.132919;0.003125;0.000100;0.000000;0.000000;0.003078;0.000001;2.734534;408.169341;1.612902;13.725305;0.001313;0.001957;1.762634;0.422828;0.019734;455.488665;0.083900;0.073823;2.345106;0.282590;8.136144;0.000000;0.003837;7.001470;2.064796;0.000012;3.238871;297.658115;0.000337;0.027177;1.235848;0.073099;6.662413;0.059013;28.803855;0.033841;0.000173;0.000016;0.027891;0.000195;0.000021;0.001873;0.004715;0.001630
577.989160;0.022868;805.886605;0.000000;0.000007;771.230660;0.003669;0.000000;0.000001;2.272666;480.909509;0.179327;732.313261;0.000080;0.005949;681.824840;0.001419;0.000000;3.064952;5.310152;0.562483;0.003196;0.000226;419.325288;0.023856;0.000001;0.000002;0.716830;0.000005;7.044839;0.000000;0.021128;0.002321;0.981130;0.000002;78.713771;0.000000;0.000002;0.121154;3.738182;0.001842;649.811900;0.002719;0.000000;0.000429;9.326175;1.055314;385.950862;0.000000;0.003869;0.000000;557.761362;2.617713;0.000002;0.000125;0.000000;8.053766;0.075031;5.717874;0.000141;0.000000;25.166318;0.053760;0.754872;1.211276;0.000121;0.000001;0.000000;0.000000;2.357346;1.317905;0.000005;0.000002;61.017101;1.333385;0.000000;0.000047;0.174319;0.043094;3.074687;0.000007;0.000000;0.083144;0.000000;361.754590;0.000000;0.000009;0.008108;0.000000;0.000004;0.000000;0.000057;0.000000;0.000000;0.000000;0.031129;0.000006;0.000007;0.017586;5.491047;2.160035;0.000000;0.088493;0.001337;0.527126;0.000022;1.397480;0.000020;0.000000;0.006283;5.667135;1.337370;0.000000;0.025571;4.152655;0.000000;0.001131;0.000000;0.000000;0.000185;0.034827;9.144980;0.000001;0.000000;0.066142;0.316594;0.011621;0.000000;46.116996;0.000000;0.281361;12.018114;2.039697;0.066224
0.000000;0.000349;0.000000;0.000032;0.389368;0.000000;0.112440;0.001109;0.308963;0.159058;2.037845;261.055677;0.000000;0.408160;0.045963;0.000000;2.063131;0.018637;0.040043;0.091284;2.486924;387.996963;0.886288;0.000000;0.006826;1.036717;0.222154;0.177831;0.000015;1.002617;0.073185;3.463026;443.340264;0.181301;0.000040;220.129336;0.000000;0.000013;1.220794;8.442771;0.014102;0.000011;1.129580;0.000105;0.087770;0.473916;387.565106;0.010863;0.000486;0.232258;0.046017;0.000053;2.700104;0.000023;14.076645;0.000157;5.181523;5.055018;4.165085;0.000279;0.000011;15.024923;1.304234;2.839891;333.318850;0.794342;425.606894;0.264987;0.007363;241.336425;0.052904;1.014425;0.060140;131.972247;6.566955;2.029779;0.042410;0.195621;0.377698;334.303872;2.021385;0.000154;0.002869;0.201973;0.000125;0.564122;0.364045;0.071440;0.000071;1.004612;308.399733;2.422335;0.000035;0.001945;0.001405;4.482053;0.039477;0.267376;11.727420;4.656639;1.178687;0.000063;6.498390;3.081266;286.450663;0.266950;0.506961;0.001139;0.000601;0.016664;270.900811;0.000039;0.000024;19.487958;298.143248;0.040729;8.959837;0.007097;0.008910;10.040343;0.006322;8.910346;273.451306;0.216594;3.909041;1.754234;306.039656;0.919204;284.857664;0.003405;1.141028;2.010414;291.173672;286.535324
0.000000;0.001202;0.000000;0.000000;0.000228;0.000000;0.015918;1.609269;374.791330;0.772854;0.005548;0.709218;0.000000;1.009065;5.822672;0.000000;425.942277;0.063623;0.001485;1.005625;3.016689;3.088545;379.534241;1.031037;3.278526;0.000252;0.000035;7.783884;3.651719;0.265983;0.420403;19.679564;1.496646;313.120908;0.000456;126.218598;1.000093;0.806349;0.170589;20.229193;0.000288;0.000000;26.987513;0.000001;480.109188;67.589838;1.533878;2.338530;0.023532;0.000820;0.114635;0.000000;3.592421;13.062768;4.517079;268.887715;1.032576;1.488452;15.130214;0.000022;0.000036;6.879653;0.041011;66.084855;5.913258;301.295115;2.870208;1.284891;0.009730;0.209791;4.353840;0.071233;91.101283;186.847156;26.409739;2.147677;0.290113;0.038711;185.567209;5.544129;1.146976;0.000032;0.000004;339.911175;0.000000;0.000037;1.948753;332.663108;0.000003;0.035953;0.013139;0.202221;0.001696;0.000066;0.000026;0.905633;35.181656;0.042318;5.282179;0.198216;0.266918;0.002385;416.716903;12.000307;9.606155;0.000085;3.673390;2.765848;0.002622;3.224348;24.006121;0.000115;0.923742;290.966788;4.600691;0.039280;2.842909;0.074250;2.233543;4.132649;0.000035;434.874637;8.363017;0.700757;34.624020;446.180685;4.504198;1.000908;8.899248;0.000124;1.477568;221.716464;2.799243;0.333722
0.000000;0.001474;0.014516;0.000000;0.245785;0.000035;0.000016;0.050415;0.000000;84.619592;1.029177;0.000000;0.000000;0.000013;0.093475;0.000000;0.000000;0.000005;642.652935;1.288325;0.015142;0.002412;0.000000;0.000000;108.567066;0.000000;0.000401;1.282914;0.004086;60.360458;33.948485;0.003187;3.378735;0.000011;3.145408;186.820317;5.719325;0.000076;0.000064;0.600398;0.960922;0.000008;0.021518;0.000000;0.000012;0.010652;0.000097;3.778410;450.501436;0.000101;0.947252;0.016647;0.003842;0.007945;0.007308;0.000000;17.705409;370.179994;1.035642;0.124267;299.365643;13.057800;4.700311;0.012628;0.000002;0.001097;0.016732;4.598110;4.372731;0.012194;215.619353;0.940175;0.386738;207.882959;7.242270;25.092160;19.595874;0.557580;0.000625;0.004802;0.128408;370.913120;331.478855;0.000000;0.000001;0.000000;0.170807;0.000001;0.955216;0.000005;0.000046;0.000176;0.998231;0.000000;272.766354;0.186618;1.123656;0.780267;6.704750;3.189577;184.191523;341.304289;0.012308;0.001292;0.000038;1.002579;2.804098;0.000019;0.000251;0.000783;2.023364;396.430453;6.931549;0.814210;2.407691;374.069696;236.689608;0.000000;42.507622;0.633645;0.866019;0.001554;0.005940;5.233323;0.688795;0.001035;0.017809;0.095496;0.001955;465.859732;0.000013;4.393165;1.000019;0.008543
0.000000;0.017097;0.000000;0.978999;0.000007;0.000000;0.187227;0.000629;8.527661;1.883151;0.016871;0.000002;0.000000;0.000000;375.579668;0.000000;2.699697;0.000001;0.110748;4.469119;3.168842;0.009737;3.931694;0.000000;3.321790;0.033538;0.000861;373.053863;320.062519;0.010102;0.164759;95.959544;0.072819;1.619516;0.001391;124.529806;0.000534;396.883843;0.740721;1.116924;0.043881;0.000000;368.674618;0.518502;1.537597;417.230031;0.000250;0.000002;0.003362;0.000000;1.749096;0.000000;1.874934;345.505156;0.783518;0.915012;1.698478;1.879749;0.000002;0.041274;0.012683;6.175758;1.219399;258.074195;0.000663;23.228108;0.911780;0.000374;0.072216;0.000077;3.081160;0.143847;287.470833;166.321145;0.003860;0.167725;0.000063;0.401034;31.851819;0.001737;0.297947;0.275392;0.000442;0.186330;0.000000;0.222037;0.904394;2.009007;0.000159;3.589515;0.000001;0.004609;0.000000;0.000000;0.001046;0.164925;321.701977;0.014582;3.067461;12.893033;0.502860;0.017006;4.090395;3.665206;0.007706;1.109069;392.479455;308.111764;4.979068;446.565070;2.711768;0.231031;0.088104;68.947956;0.250193;0.083233;16.327617;1.525060;2.912150;2.376007;0.002577;13.932815;0.026612;0.107942;145.384148;4.496747;0.000177;0.001162;0.050913;0.004791;0.161724;13.709128;0.027054;0.033010
0.000000;0.000000;0.000051;0.912725;0.000000;0.000001;1.195731;0.000017;0.000002;0.000007;5.162417;0.002965;0.000000;0.000000;6.317023;0.000000;0.000530;0.000000;0.223995;584.428936;0.000048;0.011768;0.000085;0.000000;0.000022;0.986925;1.222983;3.906535;1.022939;0.000003;0.000010;11.990379;0.093005;0.000498;386.499665;89.339580;0.000000;1.575005;2.181756;0.628999;563.164832;0.000000;7.270193;0.000017;0.000000;9.521087;0.005550;0.837037;0.039201;0.000000;0.000187;1.010054;0.033231;0.409312;0.000043;0.000000;0.001212;0.168137;0.000000;533.788628;0.000000;0.404078;613.424776;4.887591;0.000415;0.008027;0.006088;0.000000;325.024327;0.000747;0.001223;4.626009;0.434834;140.584824;0.002139;0.000053;0.000000;5.647931;0.001953;0.006322;2.234178;0.017695;0.120395;0.000000;0.042279;1.363454;365.110582;0.000041;427.070227;367.409578;0.000000;0.000000;0.000000;0.000000;0.159811;0.000034;1.169403;1.021215;0.364093;455.273869;0.209913;0.906931;0.000924;1.968280;0.002425;4.434656;90.789611;0.168036;300.714187;0.577773;1.151027;0.000408;0.000000;0.912741;1.891181;1.079714;9.116228;2.099910;0.000012;0.005909;419.192584;0.740393;0.002380;0.000001;147.081668;0.000622;0.000000;0.000000;0.573984;0.032772;0.000001;0.001293;3.972760;0.000156
0.000001;430.869971;0.015416;0.000001;411.738100;0.171390;0.000962;503.261742;0.000046;144.700107;2.934202;0.000000;1.000004;370.287860;0.118114;0.018127;0.000000;437.003512;10.189037;0.000001;0.347728;0.008452;0.000007;0.000000;33.914229;0.000000;0.017271;0.000554;0.000018;43.572055;43.747637;0.005350;0.228951;0.061092;0.000008;140.150550;17.760395;0.113918;0.031412;0.154960;0.000000;0.996678;0.023463;0.803488;0.665912;0.041431;0.441337;2.940363;1.360366;354.053010;348.589310;1.256253;0.080864;0.000002;0.000995;0.000000;341.913289;12.740572;350.566854;0.000000;2.096482;23.730011;0.000000;0.015668;2.257222;0.015423;0.676255;34.706859;0.002385;0.010290;45.204064;0.032209;0.180817;168.368052;367.777485;28.139507;7.939538;1.045828;0.000199;2.312305;0.000078;3.980695;4.515272;0.000001;2.383132;0.000000;0.000720;0.000017;0.000000;0.000000;0.994780;0.000649;334.019928;415.719477;0.019979;0.037743;0.002709;0.021287;3.770386;0.001488;38.815892;23.815756;0.416172;0.000057;0.003285;0.283854;0.100020;0.001006;0.000000;0.143075;192.240289;3.116152;19.603081;2.186159;7.590734;19.427874;25.242250;0.000012;20.433930;0.258266;0.000002;0.611598;0.001567;44.323323;0.015452;0.000001;0.002908;396.365655;1.609361;4.256473;0.001104;0.897302;0.004651;4.356427
0.000000;0.000022;0.000000;0.148478;0.000000;0.000011;0.000576;0.003998;4.175679;9.227889;8.517617;0.010277;0.000000;0.000000;13.486605;0.000902;4.619423;0.000010;2.179298;2.005500;419.913294;3.522368;2.494957;0.000000;1.538572;0.022240;0.000003;13.571287;8.897890;2.488603;0.689836;351.894571;0.088185;3.067065;0.005351;129.574033;4.466169;4.281554;0.966888;381.466090;0.000047;0.000000;35.459550;0.000000;3.938671;6.984618;0.286253;8.869869;0.000632;0.000083;0.000009;1.952327;420.236189;4.298544;315.677136;0.021170;11.098077;0.364408;1.332602;0.000313;0.055868;347.555883;0.584641;2.060890;1.659343;10.854627;3.562790;1.252219;0.844153;0.000095;3.997480;1.553336;95.880108;163.166898;0.965773;1.004926;0.018191;3.125408;12.792172;0.476889;0.020053;0.005748;3.460109;5.066071;0.003421;0.000000;1.245339;4.125186;0.000205;0.025331;0.015450;445.676701;0.004230;0.000001;0.048457;444.236319;53.834919;0.025658;330.683535;4.894501;1.064524;3.829617;38.561029;364.442431;4.827027;0.000573;56.038945;3.848584;0.152525;3.945797;39.742697;1.807325;0.211144;153.418718;1.992714;0.816657;14.088365;4.307533;3.604585;426.961945;0.000297;11.021769;2.109125;2.346417;119.937727;4.058658;0.652294;0.000292;1.844391;0.162411;333.903540;122.163280;0.252278;0.256128
0.994250;2.631129;0.000000;0.000038;2.973771;0.000000;0.000701;7.842829;1.229726;370.594195;0.000005;0.000000;0.000978;0.188599;2.918064;0.000000;1.010542;2.455721;15.624822;0.000001;0.586308;0.007638;2.097488;0.000000;288.406244;0.005731;0.222000;4.556454;0.014927;321.757059;451.000514;3.521819;0.638676;5.525910;0.000002;69.542295;300.207369;0.221652;0.998775;9.167920;0.000000;0.000000;3.065549;0.000050;8.795471;6.267329;0.056089;1.708695;4.375731;2.257924;6.540251;0.990219;0.256665;2.566541;0.410637;0.127127;58.011647;51.572519;9.225382;0.000000;10.810714;14.094080;0.000004;0.010991;0.000020;0.681555;1.353807;371.099636;1.001066;0.000000;387.236943;0.000000;2.281876;130.774189;10.884500;369.153740;457.862130;0.064177;3.737529;0.004432;0.035774;8.855107;23.021057;1.564455;0.000016;0.772498;0.000001;1.833177;0.000525;0.000000;0.000276;0.002796;0.149655;1.034722;38.841818;0.197171;7.595266;0.652141;17.652042;0.000772;220.676302;79.832077;16.484397;0.030438;0.000006;2.941059;4.487587;0.678524;0.011636;1.831652;32.385774;9.049303;448.872592;16.941258;2.604045;65.830211;245.438109;0.018536;495.575357;3.371511;0.931366;8.771879;2.278703;377.802838;3.596616;0.015612;0.007482;3.588334;0.290070;5.144862;0.026041;12.704171;0.341014;0.008002
