0.000000;1.313965;0.000000;1808.321063;0.000872;0.000000;1908.708970;0.773342;4.952537;0.100294;31.240500;10.082210;22.715604;1.885012;147.713800;15.745784;41.266890;0.338407;1.726073;15.520117;0.846548;9.214242;7.390981;609.901451;26.216159;1257.025182
2315.404969;21.214959;2199.539718;0.000275;0.000001;1545.989167;0.285742;10.567876;1.084427;0.000001;8.781436;40.759383;53.420136;54.966820;14.659225;200.189732;0.037121;0.099653;0.519569;0.318298;4.196398;0.794027;5.118632;264.046848;0.004171;0.001418
1.716786;23.580471;0.426918;0.371811;1.637743;1.013947;15.462699;14.221169;8.720583;1.765647;7.928971;2103.000002;118.799446;13.665825;30.999656;21.287851;14.628405;4.018362;18.414082;3.021142;27.768945;1986.110718;48.718236;1459.786604;24.323608;6.610373
2.754116;28.743650;0.481029;0.016604;1.344939;0.000000;2.188210;6.990626;1683.570996;4.552902;3.231859;70.865859;155.733491;69.264223;127.790140;22.685816;1197.450658;6.484009;1.421512;4.031540;53.131471;37.325229;1787.793656;860.397400;2.488581;0.261484
2.323111;326.405805;3.143959;0.606257;0.421843;2.504899;0.029488;211.140792;0.079671;86.887001;17.192359;1.064428;6.086758;659.784849;12.947166;50.923010;3.784874;871.350772;2274.002679;10.870646;2.407786;4.222037;0.032146;468.038748;825.737285;0.011633
0.000000;6.496990;0.000000;3.928470;0.004011;0.000002;4.914354;7.389851;170.250099;3.607140;18.120399;5.495708;184.990666;28.791921;2077.976802;919.447918;1001.774672;32.722302;13.903278;12.673259;2.065472;2.003672;276.592662;629.949602;14.688567;3.212183
1.013302;2.631695;3.671750;13.549918;0.000030;0.204591;17.876507;0.009195;0.765615;0.000826;2423.966278;13.232924;24.566744;1.637150;224.765857;14.327662;23.751902;0.544370;5.353711;2070.445458;0.054996;1.166281;0.873354;698.877069;371.363000;3.349813
5.697042;1160.706959;6.363500;3.332890;1576.362631;4.146345;0.823319;1454.535670;1.733160;148.918545;0.059235;10.859685;21.814421;666.305408;6.448593;23.974290;5.583146;454.553349;30.434389;0.164266;4.373553;8.002764;0.366815;556.112827;113.036664;0.290531
6.732931;22.444696;2.639828;0.127702;0.007829;1.374030;1.611481;38.244086;121.885018;8.074663;2.678919;21.237246;1852.462086;23.258508;69.348634;104.671428;395.195585;15.053629;20.720719;4.840858;1714.308096;15.925303;56.690226;1336.466215;14.906566;0.093716
4.847679;871.181975;0.005353;0.626463;14.901981;0.006543;1.537976;623.754751;25.378606;1347.919231;0.078044;0.746954;26.251803;962.058965;31.025745;6.512274;28.861642;1128.821433;135.572092;0.831173;4.656718;2.806927;17.159712;334.434048;377.688235;1.333676
