68;56;3092;62;1784;1740;285;764;32828;4557;115;2482;1673;3231;5195;1118;4006;3986;583;652;1373;2961;3157;34;4357;29;204;662;4211;1509;1947;2021;4028;218;3115;778;268;540;4636;1311;1182;4849;2819;2227;5598;180;2700;2723;5181;1829;3967;3685;3287;126;1216;2880;3275;242;82;1335;148;1422;331;5089;4762;130;672;384;2342;2048
96;0;5;295;3;0;15;43;304;2;0;5;0;0;0;74;7;0;24;5;15;2;5;13;8;33;96;12;2;0;1;0;3;11;0;8;42;1;0;48;1;10;17;1;0;22;0;0;2;0;13;2;1;5;20;10;1;5;12;3;46;18;9;1;7;5;10;188;5;4
539;40;837;379;1452;1464;1400;1479;21864;1484;642;1546;896;1573;1474;657;1627;1631;1255;1457;1215;2181;1620;304;1808;565;738;1325;1634;1766;2017;1898;1466;900;1620;1380;1049;1507;2119;1126;1226;1346;1941;2476;1539;960;1887;2270;1735;2001;1481;1468;1143;314;1413;2117;1408;956;438;1930;685;1962;1189;1446;1359;519;1668;848;1793;1334
258;48;847;224;1310;1029;783;720;16624;836;333;1433;262;1369;1311;719;939;1631;951;1206;804;1965;1268;139;1762;189;284;939;1500;1333;1637;1901;1510;574;1009;957;664;1057;1799;570;943;1005;1825;1935;1281;502;1682;1379;1618;1586;1347;1192;875;159;1007;1679;852;488;228;1568;316;1375;779;1487;1189;287;1148;574;1433;843
259;107;123;193;1409;939;493;699;11856;363;496;1033;203;671;550;276;545;1212;783;979;943;1620;839;240;1244;344;294;695;536;1146;1198;1666;740;598;880;735;535;820;1021;336;516;344;1461;1733;506;569;1416;1125;798;1187;793;617;486;330;875;1195;206;559;333;1267;326;1315;574;946;252;335;745;461;805;550
234;18;877;199;1016;999;412;859;12888;1077;126;1128;277;1404;1418;790;801;1524;472;431;690;1559;1098;51;1375;81;509;415;1361;1017;1087;1078;1560;217;700;483;580;307;1355;1004;626;1007;1215;1373;1117;233;1711;729;1380;816;1135;976;940;48;636;1228;1082;155;119;947;355;884;348;1399;1185;145;525;402;888;581
293;26;91;167;787;562;422;439;8380;121;635;744;105;288;285;151;288;739;683;829;450;1060;539;143;811;352;261;791;279;908;847;979;342;715;346;644;331;651;592;259;266;223;1091;1555;353;424;912;619;432;1006;552;375;191;158;650;901;137;533;234;1217;309;937;633;479;84;274;967;285;491;372
184;35;56;110;740;633;284;421;7516;215;407;781;303;394;353;108;291;795;615;689;420;968;360;148;595;229;199;634;336;943;727;1015;366;845;489;555;341;573;498;189;270;181;870;1189;256;375;845;671;421;843;305;412;394;121;535;658;157;399;237;989;298;683;576;429;153;161;698;295;383;295
49;11;106;52;367;551;241;338;5564;256;104;584;411;435;412;129;394;540;393;330;270;495;411;36;588;53;132;385;478;494;594;441;459;434;506;399;253;270;474;161;319;230;544;673;327;212;654;612;501;447;322;385;322;45;480;471;145;187;109;585;175;498;321;473;274;76;283;197;416;328
88;3;551;66;866;1267;245;400;13140;1279;111;1369;1032;1213;1385;204;1524;1458;632;597;764;1396;1050;7;1370;17;241;508;1310;1088;1386;1019;1359;380;1234;620;189;481;1480;333;730;889;1333;1394;1282;148;1513;1365;1408;1079;1031;1125;901;12;941;1183;853;233;41;926;298;910;431;1402;1296;63;467;250;991;828
