2607;32828;57;159;651;1164;103;1652;3146;1355;1714;65;1652;1145;1284;353;2899;1260;166;3369;4090;690;1327;1626;1933;227;613;204;58;3320;2712;2424;3321;4611;1800;240;69;3056;125;621;1325;3924;2358;460;1581;919;3626;4275;3497;337;3296;2022;1777;468;1013;2316;26;1847;752;26;126;224;3436;1802;242;5076;3854;721;1797;3008;3511;4405;1741;3630;1720;112;3073;131;2415;4782
3;304;0;9;84;8;308;23;4;0;2;13;38;0;0;11;8;0;21;4;1;45;6;0;0;84;11;40;67;3;0;0;2;1;6;5;203;2;0;46;0;5;1;12;0;16;2;0;0;25;4;0;11;10;1;3;11;0;16;18;27;7;4;0;11;4;0;3;0;2;14;1;1;1;6;4;0;4;10;0
1559;21864;30;712;615;1116;421;1164;858;689;1649;366;896;1169;1791;1426;1413;1642;1027;1399;1420;1036;1593;1516;1716;758;1178;961;539;1168;1006;1440;1677;1177;1129;1143;434;1110;573;1030;1264;1152;1117;1273;1491;1646;1334;1844;1315;839;1704;1827;1366;1433;1093;1708;269;1605;1457;506;707;1006;1409;1874;934;1273;1499;1465;1861;995;1222;1457;501;1737;1092;238;1396;505;1704;1258
1554;16624;42;429;647;855;263;936;848;191;1188;192;613;898;1350;910;1396;1362;583;1439;1031;355;1263;1185;1413;363;767;518;217;706;911;1590;1420;870;1033;727;206;682;299;696;860;1014;680;929;1178;1091;1382;1651;1195;540;1504;1132;1170;987;680;1323;121;1258;969;173;346;568;1090;1543;621;975;1431;1067;1667;691;1308;1347;504;882;667;130;1309;306;1337;1078
1306;11856;95;484;374;1004;212;708;149;163;1159;271;202;517;1054;538;1051;1158;459;971;693;365;977;1035;1143;331;551;506;263;276;356;1404;1113;359;723;472;207;294;479;581;739;258;144;817;796;1123;669;901;687;510;843;905;876;624;622;790;206;1050;873;339;445;640;607;1339;454;305;986;851;1535;395;861;610;54;657;418;267;534;364;901;390
1096;12888;16;169;605;667;246;696;806;220;796;86;853;637;857;358;1218;767;257;1089;959;816;632;1142;974;437;362;521;156;890;1049;1064;1354;935;870;179;267;598;112;570;757;1014;835;383;613;728;1474;1278;982;501;1158;589;640;419;282;882;40;1151;576;78;238;171;985;1124;237;973;1488;620;1104;837;1085;1158;596;681;450;44;1232;158;921;966
841;8380;21;568;177;518;151;439;76;86;869;197;159;254;1105;581;716;843;353;548;381;252;835;811;772;297;422;300;331;99;128;631;923;139;505;457;184;215;516;447;447;112;106;768;701;857;314;505;402;282;578;553;650;894;366;495;116;674;640;337;406;582;409;906;518;189;573;850;1232;138;512;261;76;318;262;112;250;254;567;256
697;7516;27;681;159;543;155;365;72;292;719;205;121;267;791;478;487;818;285;569;269;247;600;807;636;277;405;290;224;206;216;792;571;207;580;296;128;205;331;318;493;140;86;680;599;636;351;447;468;246;452;559;583;628;460;374;134;694;516;211;364;468;282;853;446;165;670;772;1044;311;386;341;35;319;211;86;344;158;433;162
526;5564;9;352;159;260;80;374;159;355;366;89;116;331;497;346;329;356;182;467;372;189;356;537;551;160;281;233;52;250;226;390;410;251;430;174;67;209;85;285;445;214;86;367;364;460;469;445;392;196;346;471;377;237;284;382;31;513;414;51;202;206;360;440;236;256;470;444;530;263;361;415;48;517;264;37;409;83;436;265
1277;13140;3;308;174;632;70;501;721;854;995;25;306;735;928;360;976;831;120;1316;1228;285;656;1079;1299;345;491;185;34;1302;842;864;1043;971;1031;252;111;936;97;569;1017;887;489;609;899;766;1293;1350;1125;230;1048;1077;769;352;586;977;5;1156;620;15;253;240;1004;1127;339;1088;1267;600;1181;767;1151;1254;259;1507;684;12;1150;65;891;984
