1836;21892;157;0;1237;427;7;937;749;692;1276;1823;144;1008;1368;1295;120;1;919;1402;0;1111;1019;705;1257;690;1120;1780;936;1172;2241;1534;306;849;7;1046;1457;778;706;522;477;610;12;1797;19;1040;1055;1485;68;1546;460;201;247;1863;16;906;786;1169;74;1555;1401;1889;1406;1264;1394;227;1757;1245;1527;2016;488;63;1527;525;1193;245;1420;1285;1410;1611;14;1080;32;205;975;743;492;1825;1094;1744;1016;25;1237;1346;596;743;1592;1988;928;1453
6;336;0;0;9;27;3;14;64;15;2;6;22;2;2;10;26;1;57;17;0;1;9;10;22;28;17;24;5;2;5;13;0;17;7;70;21;16;46;5;19;2;0;32;23;29;6;17;10;8;3;2;15;9;2;9;9;11;32;40;12;8;0;9;15;38;3;24;45;8;4;22;3;2;7;15;9;8;16;14;1;17;9;72;22;19;1;17;4;17;8;8;3;12;2;12;22;4;29;8
639;11900;105;0;474;70;1720;645;256;332;270;476;955;112;473;266;421;2106;343;578;0;107;496;809;511;230;184;736;167;99;98;75;105;705;2281;616;522;1003;304;227;184;129;311;657;1598;424;337;750;14;309;277;156;84;504;828;332;47;758;2351;513;905;378;158;277;447;44;277;601;847;446;691;808;109;28;475;195;435;437;640;633;592;366;762;301;877;737;161;872;452;581;691;2267;254;173;205;361;867;83;731;332
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;4852;16;0;188;257;16;197;177;230;126;205;312;366;220;169;520;7;233;231;0;34;156;217;308;175;148;404;155;149;80;29;19;192;105;294;270;366;153;170;57;43;11;321;66;154;183;358;364;303;384;55;237;412;37;202;96;220;391;256;315;231;133;117;238;442;161;235;298;302;52;389;101;59;141;258;167;152;242;234;11;221;227;832;328;199;26;537;191;398;215;82;161;236;39;246;409;14;386;260
204;4780;14;1;122;239;25;265;162;93;102;229;384;397;149;174;291;21;212;248;0;101;133;220;366;132;97;228;172;244;210;357;17;204;55;240;163;389;116;72;157;97;26;242;26;100;91;438;771;288;660;20;500;282;20;89;330;191;134;189;278;260;169;126;181;270;116;164;311;353;239;427;82;173;79;532;328;91;178;273;23;96;75;678;344;282;55;323;125;271;159;74;106;229;74;165;336;119;324;328
216;4152;26;18;130;57;47;230;103;113;138;276;114;154;157;97;73;14;103;201;6;272;137;228;168;142;71;269;99;69;532;773;39;174;5;172;168;321;91;90;218;140;84;282;27;90;129;331;454;70;287;46;395;237;30;113;786;218;45;202;321;191;139;80;174;181;134;231;260;266;259;100;40;344;140;527;186;136;274;181;61;127;58;151;282;213;62;155;177;252;210;12;136;140;96;143;248;371;167;144
258;7496;7;0;137;189;41;312;140;76;112;312;996;412;221;352;476;62;244;426;0;667;148;125;349;81;92;282;194;368;1480;1704;26;277;281;199;201;324;93;123;789;93;15;342;149;62;111;364;205;478;387;22;722;471;18;146;1064;251;317;289;269;514;127;253;255;267;218;186;384;406;1181;1029;75;540;82;878;401;89;250;406;3;86;389;802;223;261;60;315;92;231;255;380;109;227;83;149;473;1143;253;432
