2073;21892;5;370;2052;3512;0;1419;660;151;3164;2461;880;2397;2953;1670;2177;1424;40;1619;3335;1341;1966;137;2687;2266;2968;2455;2507;2274;1211;3105;464;4680;1003;128;1763;3553;3531;1704;3468;2405;3404;3289;2053;2425;3040;806;0;46
28;336;5;0;42;7;0;18;56;51;43;16;15;45;19;28;21;22;13;114;11;19;39;50;11;32;45;16;12;16;45;18;82;34;12;32;31;36;53;58;23;25;46;15;17;41;47;0;0;19
921;11900;3168;204;810;305;0;670;138;1713;706;472;932;1386;1128;234;1050;612;3594;447;540;320;1841;1019;837;1448;939;893;530;739;504;461;646;1204;130;3281;1802;1039;1166;630;987;1515;1745;117;621;1507;1454;288;0;3882
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
663;4852;21;32;313;55;0;398;762;532;581;304;163;829;429;667;370;410;173;385;462;117;586;819;389;438;485;316;875;366;284;405;881;606;245;487;755;513;700;339;468;480;893;130;329;497;503;52;0;114
988;4780;29;25;208;463;0;268;606;509;342;369;148;883;258;920;304;158;112;394;310;320;646;497;278;440;345;206;940;204;181;583;1378;512;552;252;652;509;699;293;415;452;639;466;194;485;744;78;1;60
519;4152;19;50;196;955;6;259;507;161;322;233;245;429;415;364;309;229;26;198;171;485;565;179;312;437;375;270;330;285;181;312;791;619;722;90;468;414;565;315;343;502;641;1343;197;487;576;92;18;119
623;7496;131;27;178;2775;0;245;776;1525;404;550;78;792;362;600;379;204;700;404;360;1386;470;986;371;597;417;254;1034;179;206;929;2374;677;1141;652;561;922;635;215;630;481;744;2735;349;648;834;93;0;225
