1573;21892;5;206;2356;0;447;1703;711;878;975;1294;1799;43;774;1556;37;1084;11;802;1444;1585;1883;1174;1197;1758;1453;1477;2242;1112;1274;1883;1137;92;703;1548;1736;1511;1319;1571;1616;1975;1652;151;1745;130;1430;54;1550;58;1728;0;2357;2190;2089;16;714;707;2039;2739;730;1768;257;2726;77;1795;1983;1106;972;221;328;1658;2031;748;363;1361;1656;1464;1161;1343
4;336;4;0;5;0;42;19;0;3;63;27;3;23;27;21;11;46;2;18;4;3;26;20;13;4;14;18;12;24;9;3;88;19;11;74;12;18;13;8;18;30;14;34;19;53;6;17;35;2;26;0;18;25;20;7;2;17;6;24;11;13;16;10;12;40;9;18;22;66;2;22;8;14;1;19;24;5;17;15
220;11900;2071;125;268;0;61;1025;220;49;421;850;188;3388;165;424;1433;364;2802;886;515;425;1019;850;181;248;163;808;582;580;380;215;350;1911;303;764;643;932;478;211;628;744;716;543;246;1209;491;1193;455;508;1155;0;940;770;786;2158;141;90;638;887;395;341;123;138;13;591;327;1037;1310;413;191;765;431;342;120;498;660;585;897;582
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
364;4852;20;19;34;0;585;460;42;71;197;393;156;268;194;208;31;255;50;229;193;187;632;252;56;210;45;264;369;526;228;198;292;267;202;358;266;293;304;267;299;517;261;583;234;763;255;174;266;22;398;0;574;378;300;35;44;177;270;377;275;441;309;113;391;289;197;328;465;883;37;412;197;172;22;267;281;189;245;196
379;4780;19;15;262;0;346;306;91;214;137;416;100;127;223;147;39;185;40;221;130;110;362;327;177;334;508;226;344;736;124;239;258;307;93;328;278;217;175;335;173;320;162;287;163;595;161;91;225;44;419;2;412;273;486;29;118;535;230;373;102;503;562;299;791;230;204;416;523;881;26;499;157;177;28;116;286;138;257;147
106;4152;16;31;549;6;110;333;99;465;99;337;60;30;106;112;70;167;3;227;149;186;135;281;336;119;921;247;296;299;142;195;163;101;122;232;193;289;173;127;232;294;236;128;118;114;191;45;189;90;401;18;332;332;310;73;137;1051;220;430;142;231;403;702;444;250;155;366;379;270;32;276;171;175;54;182;216;242;247;136
487;7496;93;9;1789;0;291;322;108;793;81;344;99;377;286;307;54;118;272;123;154;99;288;382;1003;597;2038;261;304;631;182;273;204;1178;146;361;409;346;209;445;179;295;204;508;180;1354;224;580;330;17;414;0;658;418;542;65;106;1318;318;551;95;559;787;1891;210;321;376;329;453;1036;43;446;183;93;39;118;527;155;352;121
