1447;21892;0;150;982;1;907;590;380;21;0;2188;458;1103;998;6;486;1505;1264;585;2;203;11;687;1196;723;1347;808;1110;747;264;1699;738;116;1343;810;1683;1065;1243;59;995;1258;1786;1136;350;11;1073;451;73;1183;1223;468;0;146;1265;1089;1614;701;841;1207;281;995;1150;809;600;616;874;1598;1777;973;467;1235;1168;1005;516;1862;55;31;530;13;1109;1733;1222;1738;896;1236;275;1256;716;420;1640;188;934;1790;1159;574;1218;621;428;1330;5;1067;1714;1280;93;1038;1145;1271;1304;1291
12;336;0;0;4;1;15;103;24;12;0;5;1;10;1;4;40;1;11;13;1;2;7;4;3;16;14;53;18;22;15;6;2;4;4;38;20;6;4;23;14;15;3;16;9;0;8;11;38;30;17;18;0;38;7;1;31;16;6;42;18;7;12;20;13;1;32;4;11;11;5;14;21;17;2;4;11;7;1;8;8;8;8;21;1;14;0;7;6;8;15;64;8;10;19;21;18;2;12;9;7;18;4;23;26;13;5;9;4;2
53;11900;0;97;337;2414;478;313;88;1397;0;78;161;620;79;1692;215;115;308;695;494;142;1511;369;146;651;534;301;386;714;65;303;240;40;515;285;661;413;158;910;697;392;258;859;626;446;347;274;2272;416;543;163;47;45;336;106;629;938;99;771;210;344;433;695;50;126;359;560;344;367;215;675;655;311;180;67;6;1725;26;1022;726;600;274;883;387;445;85;425;258;249;588;373;319;431;437;156;703;56;661;386;2075;658;288;510;455;180;491;390;306;168
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;4852;0;15;173;13;138;211;202;41;0;87;24;192;236;20;126;101;169;215;8;24;64;35;176;171;239;222;231;327;208;151;119;292;149;180;417;136;179;375;223;339;197;280;198;12;184;194;414;190;223;52;0;456;140;28;280;318;223;292;247;227;270;177;122;41;131;282;206;252;154;435;310;177;31;15;282;66;48;168;195;253;127;430;119;170;18;145;445;107;331;868;157;382;229;142;330;88;128;240;117;247;210;265;494;140;202;161;207;103
286;4780;0;12;108;7;133;144;156;30;0;190;52;148;241;24;86;79;155;226;30;13;30;193;215;183;209;194;90;438;476;132;83;426;115;137;286;95;226;388;210;273;219;278;452;12;84;70;134;160;241;142;20;273;130;94;233;347;252;279;585;94;374;243;355;90;83;174;163;155;69;248;284;147;65;95;554;98;162;44;173;319;115;359;72;204;17;93;610;112;351;629;102;253;145;127;204;157;121;163;54;344;282;162;315;96;149;290;142;134
659;4152;13;26;128;0;140;101;49;50;4;533;61;205;55;36;66;42;96;197;81;26;12;275;130;157;227;85;113;248;412;143;98;388;206;163;236;111;83;90;214;85;198;291;284;29;157;88;45;163;201;214;21;176;138;254;238;292;106;226;603;111;130;201;722;141;57;179;201;152;82;90;215;107;87;323;282;22;329;16;211;313;88;273;114;124;37;135;211;97;270;106;128;204;160;77;237;54;150;147;4;233;132;203;56;75;148;154;152;138
1472;7496;0;6;75;95;130;121;167;87;0;1447;54;217;287;57;58;76;356;138;5;14;72;1032;214;243;334;232;91;293;720;174;124;177;158;116;240;113;371;991;265;347;264;267;1311;6;111;74;345;187;380;760;0;237;180;633;340;306;319;283;1021;145;345;288;935;90;44;225;260;206;96;171;303;263;84;992;134;599;520;335;253;360;251;512;48;301;26;83;477;42;315;777;129;424;167;58;241;171;65;169;235;288;541;237;548;100;168;381;139;124
