2520;21892;22;242;173;0;1302;1000;1720;2602;967;1434;961;1825;1301;14;48;1698;1025;90;1776;911;2689;1114;1900;2164;64;233;1689;2021;2975;2041;2196;977;2243;1168;1761;108;862;1748;930;2693;2562;1734;1837;575;1796;2298;2249;2027;1922;1472;1920;0;2173;2;1222;1861;2164;2233;2303;377;169;2063;12;892;1515;1416;955;85
8;336;7;0;24;0;36;17;11;11;1;30;33;21;16;5;16;18;93;42;8;16;8;15;16;9;28;79;8;29;13;14;17;44;21;28;15;11;1;2;8;19;23;33;40;2;12;6;21;46;18;30;17;0;3;1;17;24;37;39;34;42;23;61;12;8;32;28;15;6
491;11900;2221;143;1138;0;529;87;540;500;166;1116;133;513;154;2176;1641;1129;388;2619;660;470;205;435;848;251;1149;648;539;948;813;398;800;413;299;1247;516;21;245;282;69;733;1012;1694;621;245;630;246;917;537;935;335;1169;0;329;2322;116;1037;690;991;1152;92;356;989;3124;388;841;1033;433;668
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
265;4852;84;22;288;0;194;162;294;424;64;444;359;480;44;30;57;306;268;527;249;319;108;267;310;276;366;1111;242;313;389;247;313;228;283;325;286;401;52;540;123;333;614;705;332;44;320;33;459;404;333;261;365;0;254;15;56;486;334;430;604;631;531;418;171;251;628;326;184;39
181;4780;48;16;473;0;133;553;139;233;147;480;361;516;186;30;46;327;254;256;184;122;297;222;189;423;137;955;180;474;379;287;195;152;215;420;169;832;104;621;365;328;471;677;235;47;160;258;572;375;264;285;350;2;214;24;468;302;264;369;456;398;573;422;103;106;764;314;162;51
234;4152;19;33;185;6;120;1056;223;116;161;404;100;208;398;78;73;335;168;62;177;164;618;209;302;175;81;201;199;358;420;155;266;141;153;370;158;508;115;176;640;247;386;428;236;60;221;563;413;280;259;162;417;18;198;13;915;337;296;320;409;226;204;328;13;151;331;313;212;125
300;7496;206;15;1416;0;85;1465;162;268;126;344;353;557;1125;69;96;451;196;685;188;126;1848;198;264;675;711;1323;245;611;561;575;247;163;248;394;259;235;162;667;968;508;702;545;368;66;153;1814;554;356;308;331;356;0;213;98;1823;333;336;615;303;404;754;492;541;147;645;407;84;15
