22020.344686;15800.047992;30191.896313;13588.968258;4107.822473;9731.018317;10322.254075;26699.533371;17987.203217;31309.623138;19473.855965;6587.632497;26670.917663;10790.012286;21844.896359;17766.809933;8831.287180;13820.844313;12510.466574;12838.926446;11954.764283;5828.749921;33945.825342;24191.982533;15974.359240;11716.861939;24074.456363;10268.724781;23949.094279;11414.231329;19407.392903;26271.762655;12076.690812;25888.938038;5153.190920;20093.568245;8751.292388;8352.781416;8781.933816;8199.346803;19891.716973;14292.377759;23245.722677;16237.981151;10409.065676;13105.174511;16017.652189
0.007241;0.002915;0.976446;446.917657;191.837386;2.027083;0.000000;332.101116;0.000619;4.101848;1.809561;0.000000;0.000218;0.000513;38.323401;0.000000;18.469530;0.000120;7.685661;39.031766;34.895144;4.056682;10.665122;0.024684;11.680342;1.389910;4.935284;3.323611;3.587031;14.133441;486.134390;9.003461;1.598679;332.811094;0.000000;32.362983;175.563477;39.839847;0.488767;256.460951;8.785203;29.009480;33.560327;0.116436;6.860355;3.324880;426.095339
1687.899631;1022.951330;1160.694542;726.920168;5715.405239;189.809994;0.000000;3357.551499;686.535123;1871.028327;1280.350334;4.351059;250.107903;2946.923225;5772.314170;1331.341192;408.203764;2831.857498;3202.055927;2696.215610;1381.293347;127.553865;4672.028370;1006.609774;1393.911273;61.690049;2176.989621;4016.229052;1495.309610;2241.230767;1530.853429;1633.664804;597.727668;4218.221447;248.242982;2111.883162;6086.177271;3078.596167;270.937890;3218.928389;1351.364391;2734.695423;2448.348659;1262.051078;2255.714783;2153.402323;2070.827870
1566.015888;1035.012376;1602.542401;63.212251;3194.955359;56.032483;0.000000;2098.135598;343.712928;1700.919659;833.760791;2.068490;194.988809;3212.216269;3330.626580;1445.067045;129.669988;1801.495865;2280.148215;1567.521148;670.849899;118.031409;2018.707749;551.200397;1354.419655;755.309394;2117.393264;3310.627176;723.451070;1908.307831;475.936936;1644.017530;523.278434;1666.889472;2.512855;2266.000976;1882.629987;2622.142683;542.133082;911.181590;901.390875;1415.731217;1097.743717;2044.139717;2578.970648;1048.373412;728.526880
1242.290256;526.121872;1559.939363;231.914180;2414.164106;89.622631;0.000000;1811.095453;528.858724;1088.205547;904.517176;4.000289;324.152365;2492.226017;2015.684784;844.436099;92.604295;217.097875;1673.665278;1238.783813;518.866541;268.767100;1243.269672;237.291518;1027.930465;450.400908;1397.409929;1982.483704;507.279243;1778.412041;422.441139;1644.127437;453.768411;1574.282775;0.070060;2635.793807;849.399458;1493.099799;247.047337;725.667669;526.387352;1209.907490;975.892235;2058.610007;2513.811755;1044.403422;670.798601
618.386731;208.630301;2130.066734;364.240375;859.972551;273.324138;1191.993315;1059.978259;629.067334;1147.193967;932.350735;5.208029;527.775015;2121.578821;1755.579953;538.169634;105.632407;171.597651;1815.796327;241.989447;325.253389;88.148201;1399.511712;721.864207;1021.303545;277.024051;1495.071108;1840.235514;1027.407537;1253.050798;454.233400;947.007278;292.392225;1215.549978;13.125347;1283.916308;1113.247114;1017.479170;1032.944397;974.785325;797.796301;865.034026;923.604471;1373.031903;1508.291130;580.191147;469.968693
26.574355;108.614275;42.421120;301.019529;4022.162030;556.987219;2.145952;846.894062;35.132154;433.543062;98.704227;0.000027;91.997308;343.535933;746.142673;133.405426;218.941231;341.057764;797.510847;965.148827;476.185990;13.997840;939.488354;81.181955;472.769525;47.753734;323.217591;1645.981873;475.759260;938.173166;581.172430;409.934747;105.657419;1532.793309;14.743413;240.006727;1865.998372;404.182196;34.558065;1696.916354;393.582270;480.683947;821.267914;185.298492;185.635649;132.664867;934.456524
176.857998;178.528384;196.880420;189.249096;1905.959683;214.568856;1.174447;509.289836;52.729906;645.072571;265.043146;0.000000;153.064570;957.010547;788.915593;126.118180;69.183071;295.554485;751.148292;612.970629;336.280412;3.590206;1360.262472;138.177812;263.434414;3.054486;295.309774;1268.992313;627.722644;805.327517;354.645161;334.415911;94.477378;491.556608;4.771714;158.541472;1574.304537;531.157522;9.433456;1327.139722;729.336150;203.277567;498.052556;118.796739;363.777419;77.032841;579.811488
181.802815;144.849941;210.632709;92.798497;1010.377068;321.398744;82.872939;412.665391;40.092167;592.800046;150.810114;0.000007;328.072409;873.741152;1007.213771;164.988767;69.199286;294.293054;746.066982;603.193185;287.672183;6.821402;1043.621003;149.680605;188.865097;3.340890;507.903703;810.662344;397.378526;633.288809;342.687054;242.053627;46.975943;478.098919;6.203296;292.143193;1118.241310;681.699255;36.724886;1183.628139;587.895367;270.653887;417.576585;143.202049;316.355880;102.092531;414.664474
477.618119;429.323866;408.853008;110.186793;2862.142869;572.113100;874.000748;1259.230193;112.006077;1015.472124;645.989876;0.000005;929.469534;2204.456264;2571.056751;772.661185;47.843989;865.416690;1906.303240;998.504171;870.079033;51.197280;2056.016946;462.793617;659.660689;14.912052;1499.450688;2009.222607;823.395509;1706.939176;627.356684;836.811139;127.342991;1597.218505;15.826357;1177.268365;3264.657119;1956.936790;64.763932;2108.175673;1566.699930;781.228943;991.234031;590.773767;900.655169;490.707010;1048.027396
