8280.342781;12456.217307;19849.829549;8280.104549;4179.826884;9291.051811;10352.284611;11966.548733;14812.858797;21481.580169;13844.758223;6391.180133;23428.329550;5462.673816;5361.913519;11658.799162;5134.818352;1458.281748;9088.179742;7817.615224;7565.356610;5973.120494;10269.210324;12267.320062;11387.962132;11054.808023;19215.299650;9323.038717;19872.334612;7084.222394;4071.375111;19472.552767;11728.323675;12813.937157;4242.899147;13305.978365;7370.999749;2443.537541;5190.054774;6168.646048;19687.778822;10341.071708;4522.024176;15180.979341;20066.670444;11494.007675;6011.411242;2733.701289;5569.940652;11025.414358;6371.628138;19382.162089;16280.732660;5456.505171;11949.226884;12199.991421;20602.890962;8887.272188;4350.951561;6154.919801;10338.668326;18437.148814;1877.881359;3869.347914;10949.768015;21140.770791;13990.984794;9048.676675;10362.727939;12908.545709;5730.997460;6489.024177;7558.005430
0.000441;0.001851;0.088837;284.727801;174.580835;2.073347;0.000000;30.686823;0.000007;1.116406;1.663072;0.000000;0.000000;0.000024;6.559251;0.000000;3.060226;0.000000;16.252920;2.970363;8.510138;4.082135;2.840233;0.000034;21.263527;0.992644;6.510095;2.000048;2.854799;11.001745;0.995527;0.589354;1.681415;223.620886;0.000000;7.651235;163.336218;3.064594;0.000000;126.241748;0.174578;4.066577;3.480306;0.039651;6.551554;0.034262;60.375434;0.000000;120.223494;2.065668;0.000001;15.693757;2.020887;4.427954;244.497194;0.000000;30.010128;6.391504;1.644031;0.000000;1.345294;1.074103;0.000000;20.900360;2.553437;234.556933;662.035518;18.847569;28.981180;377.178516;3.425642;48.231951;2.153936
1365.516944;795.128681;496.653970;433.421290;5178.767770;166.934923;0.000000;766.319370;334.655690;273.890402;835.788759;2.747333;455.266321;1816.238651;1943.143662;712.399616;72.266182;1570.999954;2907.026441;610.073324;594.129788;135.185394;2958.753776;274.471502;481.211756;56.499767;1997.113514;3545.644493;938.236237;1343.946628;29.858275;1120.089772;573.868137;4953.387244;150.417347;1248.232815;5736.929670;1520.560926;38.343610;1902.458575;1676.983686;1601.847475;20.578192;1145.976263;1679.917909;603.771534;904.286630;1.339108;2553.749622;1478.357875;206.873221;1453.807992;738.187787;1725.369957;546.903536;1254.678766;2026.370358;1804.811969;702.798599;566.908953;1961.205811;1282.604481;0.000000;395.021837;395.563715;3062.855726;2193.183040;929.984360;2820.782374;1594.945476;1101.208336;2735.103418;1484.443482
1544.228564;915.207607;1073.926214;38.596809;2965.125067;52.794569;0.000000;698.430117;183.375867;412.524235;537.340574;1.598844;114.723740;1913.427147;753.902373;1143.515213;18.091796;1800.000000;2211.030343;337.841769;219.502144;123.413114;1617.044631;371.848186;499.710698;713.676095;1496.082206;3138.896408;840.943235;980.397942;20.545508;1263.910911;481.629173;2446.787353;0.075666;1413.856228;1796.485983;1039.800872;12.011537;386.469009;603.963942;876.882072;3.821270;1993.423244;648.200252;304.438814;571.127779;0.804220;895.276231;997.378605;42.293351;1583.853396;754.150434;749.674467;47.114300;0.000433;853.674933;2314.259492;404.905658;128.432827;2048.565242;669.636359;0.000000;917.933824;189.035082;1104.951162;810.298750;551.521551;1339.368184;486.734523;1350.870975;1562.191964;1954.448916
1046.707592;435.901337;1023.910868;180.925066;2307.682682;84.546107;0.000000;553.709152;316.415244;248.209961;684.648739;3.785960;399.075979;1572.695195;557.773735;622.604494;11.414074;211.995054;550.323568;59.511020;232.756739;278.036086;691.164105;184.232969;255.720297;425.574447;1248.287886;1872.557974;740.863937;913.305875;10.856239;866.029213;423.571807;2127.794075;0.000088;1585.560671;718.776688;481.658522;15.617035;223.263846;753.066809;770.120000;4.247707;2011.645808;380.812649;152.902929;362.275743;2.074279;699.926704;1067.559178;13.749336;1941.369178;468.059358;784.935375;80.788727;0.001356;832.752057;1947.833944;363.122183;155.127698;1592.588488;532.870844;0.000000;606.619872;108.831062;1162.660629;656.928530;400.016972;994.407508;504.819425;750.629034;1516.298348;1970.493943
272.072504;180.118438;1454.312520;172.429815;826.649783;253.771064;1192.000002;223.678111;493.531564;353.767936;692.410928;3.916428;548.143447;1394.827930;600.254341;355.917098;4.652458;0.000000;1153.878207;3.302493;137.849946;88.917121;805.528675;909.658827;225.645508;246.545477;1079.528898;1725.727332;864.983873;603.951368;8.331155;628.731465;269.884883;1289.597932;3.813318;723.828390;1007.073541;195.849293;7.049411;913.160802;1024.791072;649.868610;0.878158;1413.851209;517.892469;231.511648;224.103712;0.009060;356.396335;486.884794;31.860431;830.067085;722.040733;815.556280;353.093728;118.173660;780.344466;978.290493;327.255513;195.018887;1546.988726;1161.516113;0.000000;459.763859;102.739696;951.040595;645.309893;494.950330;901.342170;288.816610;849.632627;269.236715;1365.482043
21.413460;53.779343;11.647825;216.849059;3856.858988;521.998399;4.784318;135.687779;9.873252;106.274161;57.345383;0.000001;7.349012;140.200862;62.730232;7.092416;50.704283;0.000000;667.950079;155.260220;171.795724;13.732008;791.746920;59.447672;251.645110;44.783182;179.510153;1552.811064;191.649959;726.936502;1.701343;176.491904;119.114302;517.974396;7.689503;170.230407;1696.476118;257.772788;1.011168;798.095459;149.265253;274.318453;7.788740;133.730587;330.740367;24.591150;430.551024;0.000103;1213.026634;129.135268;0.082659;289.281354;85.966860;519.941053;302.932716;167.393274;721.708751;118.573433;161.543943;210.627748;380.893406;428.484817;0.000000;33.944845;107.997305;1230.681235;1170.230698;526.855520;377.971443;699.957062;251.828075;1076.489440;171.052026
141.933771;127.504972;52.937787;35.706472;1768.516181;197.492314;1.980797;185.597458;15.203475;183.736115;147.415057;0.000000;64.873864;352.291756;62.188097;26.841789;13.558202;0.000000;468.367461;98.089006;105.366638;4.522683;943.374813;135.634264;50.436464;0.260909;153.560248;1245.064463;305.259194;592.619785;1.481724;213.440123;77.035931;341.379385;1.000526;85.412654;1399.822864;377.267293;1.962636;624.968660;468.937162;98.042576;1.990580;83.972454;543.104150;30.901715;376.402972;0.000000;882.273986;78.749653;0.192981;202.575030;226.954752;430.587438;202.924069;293.283447;409.519816;284.117489;199.227596;152.575736;819.616772;496.608617;0.000000;38.890071;191.908869;397.624225;450.704834;627.679469;302.879480;406.833294;297.937246;744.202793;296.674897
178.412054;92.188895;74.155096;46.625747;920.176496;295.781096;82.152180;161.154595;8.641233;382.448215;81.736302;0.000005;52.704037;383.334594;110.605028;52.371209;10.091495;0.000000;655.348854;85.283737;116.752514;8.287475;612.861661;83.393378;37.043600;2.049543;240.008915;750.214921;302.832678;413.785263;0.176465;118.320884;41.399377;463.273794;2.651754;166.755275;935.302112;502.903876;0.000313;683.658353;344.296995;123.540714;0.002035;109.437858;605.009820;97.377421;264.714154;0.000000;707.208466;72.775630;0.010202;212.403203;388.316485;418.152843;181.440225;271.314553;346.354538;243.106317;137.500870;159.933632;664.324837;239.449610;0.000000;112.461657;193.839052;363.022657;375.770407;315.587412;357.820103;289.662665;303.543976;712.983109;271.755535
378.306639;293.367741;117.585242;62.934173;2603.987952;509.594055;874.002773;287.844293;43.567350;976.563287;394.737438;0.000000;301.478303;1050.770620;411.278072;178.404585;6.109617;0.000000;1629.959461;82.506608;451.710331;53.970471;809.794272;319.934904;147.406496;12.074640;990.754736;1858.860385;603.843804;1127.386863;2.527356;350.819217;116.017066;1314.642523;1.858479;785.940221;2874.744562;586.464446;6.757594;1470.613479;880.250863;395.462204;3.282013;470.056427;1197.714894;265.394178;576.105432;0.000000;1015.374631;360.238011;5.279686;820.383248;957.303505;1066.170490;116.791745;860.548586;866.472370;587.298444;261.003190;751.688171;1709.500211;602.726739;0.000000;1129.089013;292.294608;1137.715613;1034.522739;1007.297170;1349.967806;720.139626;705.019386;1375.228422;752.560524
