0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
90;0;7;0;12;287;0;19;96;43;4;64;66;99;86;14;103;13;41;0;56;93;980;81;10;11;36;0;9;133;118;124;9;22;45;135;503;49;137;248
19504;2;323;1;2378;1194;5;1741;8979;3571;1237;856;2263;21519;1299;1972;15236;2539;9576;4;5554;4359;324;1269;4195;3647;3033;3;604;2759;1953;8204;5178;4875;3499;17326;677;2121;10778;562
3137;0;0;0;25;450;0;1973;1193;5099;6;4;53;3478;13;1566;2804;248;3223;0;591;838;114;60;864;113;74;0;9;1392;395;1298;1308;306;127;3340;0;25;2389;4
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4486;0;12;0;2147;512;0;536;4732;1101;2150;270;1857;5464;1310;756;3593;1105;2433;0;4805;2252;306;1202;1289;2523;3236;0;160;950;664;5989;2109;2897;2531;6600;449;795;4000;127
3803;0;157;0;2538;905;0;1163;3530;2573;1225;1209;2301;4499;1363;1726;2698;1280;3072;0;2868;1929;459;1214;1146;1490;2888;0;1432;1472;1016;2151;1283;2519;2202;5292;525;2225;2726;253
3521;0;508;0;2597;1015;0;1634;2371;4102;1395;819;2243;3503;1176;2750;2353;1446;4395;0;2670;1718;374;1755;831;1496;2900;0;614;1845;1266;2189;917;1867;2662;4522;691;1952;2574;398
7009;0;358;0;3999;2166;0;4423;5154;15789;1603;935;2960;7736;1841;4258;5453;2042;9696;0;3473;3014;670;1891;2621;2766;4077;0;934;5040;2985;4827;2325;2492;3551;8078;521;2701;5749;885
