0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;0;0;11;0;113;1;23;7;14;57;0;73;59;2;3;39;0;21;3;8;16;0;4;291;28;7;53;23;36;31;10;2;547;100;1;30;5;9;19;30;57;37;27;35;24;57;36;0;4;2;18;36;19;551;0;13;105;39;49;196;5;10;73;7;49;13;30;12;19;113;82;14;16;28;0;4;53;28;26;32;40;6;31;4;59;10;32;9;43
836;1;133;1100;2;781;712;906;1738;2981;5763;3;227;2447;321;2607;596;4;2092;654;1054;1318;1;307;124;5484;1806;317;667;4835;267;1340;769;11;8672;1465;7246;1273;1867;792;596;700;6655;2486;3559;7838;2506;449;1;686;2302;1471;7316;1023;63;2;6024;1615;2559;6478;243;1073;853;457;2103;7797;202;490;851;605;315;4158;2198;7865;2990;541;781;1242;338;1059;3307;7491;1055;3515;2029;712;973;616;980;432
12;0;0;26;0;220;1071;13;46;1202;970;0;0;727;0;619;4;0;213;12;1594;73;0;3;41;1258;71;0;81;889;0;43;2;0;1088;280;1346;59;1499;1483;14;3;1204;138;150;1266;409;35;0;5;582;34;1401;854;26;0;1111;403;372;1320;2;566;1594;96;162;1105;0;9;835;11;135;688;280;1459;348;1;28;204;0;17;495;1527;20;916;77;364;765;529;12;2
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1468;0;2;683;0;300;266;1035;867;946;1882;0;46;1809;78;1044;317;0;2108;895;183;747;0;62;157;2190;1776;138;427;1507;308;957;548;46;2216;548;1138;464;518;175;1056;692;2426;1193;1666;2022;1209;787;0;235;658;1370;2526;257;115;0;1499;838;2483;1508;41;330;381;123;1512;1907;13;133;459;251;194;1562;959;1647;2702;1018;380;365;82;513;2105;2862;750;1213;1498;209;173;271;1187;117
859;0;15;1161;0;514;416;985;839;953;1145;0;86;374;26;588;574;0;1038;359;723;875;0;972;192;2155;1278;152;585;1276;352;1077;794;90;1541;736;1213;353;989;347;811;675;1822;701;1832;1626;1028;572;0;865;519;876;2000;616;187;0;1123;741;1474;1195;137;422;1187;183;1079;1472;156;710;998;688;341;1088;859;1799;718;667;638;415;658;985;1581;2105;1093;986;814;422;305;1053;1115;163
930;0;232;1074;0;513;590;913;718;1275;903;0;193;488;21;395;492;0;1069;611;1277;1010;0;347;143;2192;1443;300;1022;1009;247;1149;839;53;1334;1623;1164;286;1649;766;701;685;1436;614;1076;1140;978;759;0;585;333;1021;1377;967;96;0;1048;669;1309;987;193;718;1491;283;576;1458;295;519;1245;623;347;719;631;2090;851;657;657;532;413;1019;1300;1839;929;1248;705;600;573;1042;1154;311
1263;0;202;1442;0;1330;2058;1450;1115;3360;2262;0;246;1626;172;932;876;0;1348;640;5221;1487;0;493;274;3720;1716;191;1075;2078;219;1670;1413;36;3136;1487;2350;416;4885;4234;886;887;2815;1889;1491;2694;1188;774;0;898;1220;1702;2896;2875;161;0;2316;1250;1809;2116;346;1570;5039;676;1112;2890;168;662;2239;751;764;1810;1386;3447;2138;878;599;1533;359;1487;1878;3400;1211;2387;1565;1279;1981;1677;1606;894
