0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57;0;0;26;0;31;11;50;35;13;10;0;710;105;7;665;164;19;7;0;9;43;12;64;115;0;75;182;6;59;104;21;10;58;57;42;89;78;120;202;32;53;106;0;215;55;8;47;65;6
4574;2;219;1353;2;1880;3130;855;1924;2293;3143;5;114;7647;1589;439;16866;2186;1807;4;4408;9320;1844;15388;1859;1;3987;1172;2389;1344;627;1355;478;11999;5640;2869;1204;10656;6652;459;8185;1048;2246;964;503;13730;2433;1510;7401;3416
782;0;0;12;0;3188;237;10;30;2406;123;0;12;1376;33;208;2320;140;1943;0;968;1982;14;2606;468;0;681;416;453;48;0;1500;6;2018;638;129;9;1996;1739;0;2596;67;1107;3;6;2415;55;33;797;949
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4132;0;4;463;0;493;1612;228;2545;719;2298;0;153;4205;1045;319;4979;1207;548;0;1981;3988;1646;3344;593;0;1965;437;1102;1441;393;541;114;3775;4693;2376;1200;2446;2536;186;1926;852;794;1863;118;2960;1627;931;3647;923
1097;0;55;1499;0;1048;1177;1166;1873;1730;1320;0;209;2411;1602;558;3816;1437;1021;0;1121;3693;1968;2878;1101;0;1636;742;1515;1402;582;1462;1276;3079;2857;1739;1230;1830;1450;322;2396;921;1265;1070;207;2580;1391;1545;3049;806
1253;0;366;1180;0;2092;828;867;1910;2488;1204;0;173;2096;1444;501;3088;1589;1556;0;756;3174;2070;2234;1271;0;1432;864;2451;1436;506;1834;537;2554;2447;2105;1026;1594;1727;496;3565;1488;1553;1163;364;2448;1449;1506;1793;591
3165;0;286;1717;0;9269;1313;960;2887;8320;2382;0;239;3995;1823;1057;6280;2452;4342;0;1689;5382;3165;5428;2771;0;2413;1947;2309;1857;593;3823;749;5179;3321;2810;1633;3811;3717;295;7373;1620;4132;1384;912;4967;2122;2049;3863;2221
