0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;1;352;14;117;5;14;10;0;2;296;5;14;26;9;20;0;1;29;0;32;4;27;1;0;10;18;73;15;44;4;22;5;1;4;9;17;101;11;0;11;21;13;13;3;20;0;88;9;6;4;51;18;20;0;5;46;29;7;1;12;3;2;4;19;1;5;36;19;11;1;15;2;2;16;28;80;9;14;7;8;8;0;2;17;0;24;0;12;14;14;10;0;67;16;36;4;3;33;2;3;18;5;41;47;40;39;26;13;16;8;39;130;14;12;26;104;14;5;43;15;70;20;27;7;2;0;3;5;27;4;13;7;32;0;17;6;15;4;97;17;508;8;24;7;0;30
498;1;55;2;427;15;1531;190;830;1095;647;3;410;4;160;1705;1957;139;308;4;437;3987;1;4008;49;3075;111;224;475;466;3052;655;723;1243;704;786;1606;798;3911;4291;335;1442;52;433;1903;159;679;423;314;1;177;3289;923;560;99;1307;1130;2;180;284;5596;889;1075;510;355;342;2033;403;677;782;2568;264;702;638;174;1237;349;282;4278;1013;1099;5202;97;673;143;55;954;2068;63;942;471;1414;445;4472;3091;1189;502;529;4750;1160;1042;4616;583;1005;309;1209;61;1415;2737;1526;252;420;3071;1854;379;146;521;96;5043;50;3512;499;283;602;4730;5128;4036;1545;360;507;461;311;403;1281;1692;1445;3777;310;429;1124;318;463;115;272;19;4441;1906;720;43;291
5;0;0;0;2;4;56;1;28;21;1126;0;8;0;4;188;425;0;4;0;16;584;0;886;0;674;0;0;64;8;461;252;144;154;454;913;412;18;800;829;83;33;0;637;210;0;448;8;7;0;92;472;34;1629;0;202;167;0;0;92;672;65;196;1076;5;585;462;13;557;14;127;8;12;255;0;38;2;3;958;202;123;986;0;582;0;0;52;555;0;25;818;213;5;624;1056;276;137;2;674;38;54;869;8;22;6;150;0;433;513;298;14;419;707;681;4;33;6;0;742;23;593;3;7;14;591;971;799;1037;5;3;15;25;2;65;128;70;684;1;104;695;193;5;0;19;12;814;374;31;0;206
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
413;0;0;0;302;83;437;22;299;902;85;0;651;8;67;1624;1223;35;665;0;219;1564;0;939;2;1687;13;28;110;181;1053;133;232;701;372;200;519;687;1276;857;191;1443;2;211;1623;137;172;182;58;0;132;1135;489;191;36;433;1636;0;27;106;1430;1040;237;76;235;108;855;645;209;863;1262;91;416;228;56;552;102;73;1187;493;1139;1564;7;227;166;0;969;584;1;616;184;837;232;1067;683;290;163;188;1063;821;673;1357;538;683;586;502;9;992;775;734;203;196;1084;831;281;48;998;153;1261;85;1275;697;85;374;1264;769;1665;450;130;412;188;230;253;545;782;1110;1080;725;305;323;59;813;19;544;69;811;1030;516;1;83
456;0;0;0;425;80;215;109;195;807;331;0;209;36;433;422;740;100;407;0;347;1101;0;761;91;1140;524;5;104;502;736;194;277;580;598;613;296;956;1077;723;286;741;0;583;577;138;339;390;531;0;229;796;570;672;66;520;527;0;336;160;1344;544;208;233;384;231;463;519;293;462;980;315;706;362;307;410;482;158;838;437;788;1494;7;735;53;16;635;577;2;489;259;677;295;750;818;247;309;517;769;386;562;948;679;824;442;534;23;92;688;553;246;742;1091;951;323;106;477;153;1178;113;921;569;103;653;698;840;1284;637;473;483;338;302;350;548;1283;672;726;434;495;290;137;465;53;393;121;907;747;638;0;297
418;0;65;0;500;49;258;138;140;1063;730;0;361;18;209;521;698;220;301;0;346;817;0;578;93;993;152;3;243;450;386;303;243;266;770;949;201;851;805;761;250;717;79;787;544;184;586;378;355;0;216;581;679;968;123;405;539;0;191;181;998;616;285;540;350;356;343;519;601;494;476;320;706;971;206;375;255;210;797;364;822;1355;32;812;22;151;661;724;61;519;417;636;339;545;868;196;330;529;763;319;670;751;671;833;428;216;49;175;563;454;511;671;1254;1114;329;110;510;77;1297;102;767;592;201;589;613;792;1050;1206;277;462;296;429;276;769;882;396;541;425;642;385;233;551;123;503;48;1015;550;658;13;455
577;0;79;0;780;48;1227;313;150;1016;3547;0;406;12;203;1397;1094;68;381;0;326;1917;0;1151;40;1613;249;83;946;568;1259;908;522;430;1728;3225;655;1000;1509;1551;446;924;81;1540;1046;62;1718;467;407;0;488;1205;861;4520;121;783;810;0;170;442;1840;754;834;2827;400;1213;657;600;1387;981;1022;333;1016;1115;204;638;467;518;1769;708;1084;2204;86;1931;147;74;892;1500;36;1039;1549;1067;828;1630;2018;540;897;730;1656;863;680;1740;1073;1082;529;755;74;920;1099;618;429;1162;2211;2401;430;171;743;73;1949;213;1484;816;489;762;1780;1636;1956;3276;433;837;278;484;638;777;923;961;1406;487;984;1826;611;681;150;477;73;1737;915;955;46;669
