0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;0;0;8;0;15;1;6;42;31;0;0;13;38;0;23;540;16;1;0;3;29;213;5;0;15;105;3;5;21;536;173;32;0;36;28;12;17;3;23;11;5;0;30;57;29;6;39;6;16;50;33;15;12;56;16;0;44;3;0;5;1;11;63;46;2;11;20;81;21;14;34;2;42;2;25;16;5;20;12;70;27;37;24;23;6;66;34;18;30;49;102;11;0;20;24;21;15;30;8;87;21;84;25;9;10;25;0;100;4
1878;1;104;766;2;684;645;219;2400;5471;396;3;1546;251;298;2091;46;1984;1846;4;1007;373;172;1103;1;2379;305;448;1102;740;8;54;4259;1609;5872;509;5498;5567;198;5417;654;1489;76;734;341;3083;1779;545;615;301;1589;5309;1130;890;1786;1145;1;529;666;2;881;1137;3846;4885;5044;589;916;1446;269;4423;4615;4855;807;379;1424;3132;865;2272;1986;659;3516;2102;2046;740;235;1768;91;504;3896;411;666;164;753;668;195;518;2454;1865;541;668;1046;6009;6586;2311;1429;554;7401;82;636;914
1314;0;0;6;0;1466;1024;4;382;948;0;0;1212;0;0;181;19;142;567;0;17;3;14;47;0;353;144;11;23;17;0;29;793;323;1265;502;1032;1008;2;829;9;62;0;63;98;112;155;12;1543;0;285;1119;29;13;564;25;0;1;24;0;1418;263;709;794;878;6;681;38;3;713;837;917;610;7;57;658;599;481;95;84;564;319;610;498;0;55;0;4;951;6;260;0;639;3;0;27;276;254;169;7;203;1375;807;640;42;12;941;0;202;16
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
455;0;0;466;0;116;250;77;1560;1922;1075;0;513;81;61;2260;106;1358;528;0;616;152;48;382;0;1501;179;326;892;594;52;122;1043;399;1650;214;1742;1168;32;1443;1268;1717;2;218;107;1503;903;156;228;52;458;1123;1097;1148;1291;1103;0;372;342;0;150;407;1553;1812;1070;188;430;1005;43;1466;940;1960;254;542;1044;2121;222;1019;743;551;1246;1779;627;392;47;899;30;232;1761;805;237;68;117;694;306;850;2278;805;178;245;515;975;1490;944;766;264;1864;2;233;708
831;0;8;719;0;341;375;461;991;1471;476;0;617;91;16;1155;161;903;299;0;1001;494;115;297;0;1082;321;418;536;848;86;140;718;373;1148;955;1572;1016;737;998;682;1034;2;191;174;1641;800;672;924;585;565;966;1067;1071;194;728;0;470;552;0;623;573;1222;1218;912;722;984;980;111;1138;1058;1499;329;446;518;1352;508;551;476;571;911;705;730;702;54;665;150;291;1752;574;370;119;211;708;290;682;607;691;429;750;451;1094;948;763;965;485;1764;52;421;919
1315;0;121;808;0;716;553;235;892;1054;544;0;1050;164;14;1068;82;538;228;0;950;405;137;241;0;845;328;530;637;815;58;119;575;300;987;882;1350;981;241;667;769;1249;77;363;219;1022;399;596;1202;347;474;808;1093;1077;277;808;0;413;528;0;1169;1434;944;1053;1098;500;1219;1158;211;814;1318;1213;675;673;450;1222;782;371;456;799;548;683;696;875;172;645;208;381;1913;467;433;155;439;751;190;656;727;547;680;555;381;1181;834;919;941;487;1439;188;476;792
3934;0;147;1236;0;3863;1952;249;1144;2250;509;0;3679;207;143;1534;132;1311;913;0;1357;542;188;299;0;1289;748;550;1020;1079;36;236;1503;845;2081;1475;2295;2096;357;1958;989;1577;76;1198;540;1287;913;728;4676;337;847;1666;1570;1435;1142;1424;0;676;482;0;4906;1384;1808;2289;2126;775;1919;1250;511;1791;2137;2255;1530;666;1054;1711;2272;711;1511;1167;1441;1150;1375;1853;160;988;44;952;3377;640;994;224;1615;1274;149;729;1883;1163;829;841;777;2110;2289;1809;1301;653;2616;93;1153;1047
