0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178;0;21;0;7;252;167;121;15;45;60;0;31;1052;127;52;9;218;123;0;0;128;20;125;716;88;33;71;59;125
13392;2;412;3;2310;2686;10590;1720;4399;4512;11851;5;6913;660;7557;3176;6701;1685;25531;4;1;15416;3325;19029;839;20416;1171;3592;4292;2929
2892;0;0;0;10;958;1804;34;577;110;4150;0;336;263;1103;41;1653;24;4032;0;0;2654;2999;3382;0;3321;13;99;5273;791
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5647;0;27;0;3450;989;7748;1921;1919;3793;3261;0;4897;512;4997;1732;2637;820;6445;0;0;7072;1039;4589;575;5396;305;3063;1290;1224
3142;0;195;0;2517;1419;3859;1774;1913;3107;3995;0;3137;813;3729;3231;1913;1613;5214;0;0;6386;1863;3528;720;4241;2288;3558;3043;1934
3012;0;606;0;2688;1693;3302;1946;2636;3349;5591;0;2845;706;3788;3028;1135;1497;4238;0;0;4879;2799;3088;761;3745;1210;3448;4465;2614
6821;0;420;0;3502;4107;6273;2321;3321;5128;12954;0;4704;1468;4821;4564;3543;2324;9594;0;0;8022;7191;7131;736;7611;1578;4817;16257;4814
